company_name,address,email,phone,website,license_id,license_type
JETWINGS INTERNATIONAL PTE. LTD.,601 MACPHERSON ROAD #06-02 SINGAPORE 368242,operation@jetwingsgroup.com,+6567415460,,TA01389,General
JEWEL AS TRAVEL PTE. LTD.,89 YISHUN STREET 81 #07-2 SINGAPORE 768449,info.jatsg@gmail.com,+6596491305,,TA03905,General
JIAN SHAN TRAVEL PTE. LTD.,23A CLEMENTI CRESCENT CLEMENTI GARDENS SINGAPORE 599529,info@shanchinatours.com,+6589342965,https://www.shanchinatours.com,TA03770,General
JIE YUN TONG TRAVEL PTE. LTD.,150 SOUTH BRIDGE ROAD #02-26A FOOK HAI BUILDING SINGAPORE 058727,jielong1005@hotmail.com,+6564383438,,TA01293,General
JINGTU INTERNATIONAL TRAVEL PTE. LTD.,101A UPPER CROSS STREET #09-12 PEOPLE'S PARK CENTRE SINGAPORE 058358,admin@jingtutravel.com,+6585276788,,TA03663,General
JINYONG ENGINEERING & TRADING PTE. LTD.,35 KALLANG PUDDING ROAD #08-01A TONG LEE BUILDING BLOCK A SINGAPORE 349314,jinyongacc@gmail.com,+6568421874,,TA03477,General
JJ TRAVEL & MICE PTE. LTD.,16B SHELFORD ROAD #03-14 SHELFORD SUITES SINGAPORE 286653,sales@jjtravel.com.sg,+6569701228,,TA03323,General
JK EXPLORERS PTE. LTD.,3 BUKIT BATOK STREET 25 #08-09 SINGAPORE 658881,support@jkexplorers.com,+6583794785,,TA03906,General
JM TRAVEL & LIMOUSINE PTE. LTD.,296 YISHUN STREET 20 #08-01 SINGAPORE 760296,jm.limo889@gmail.com,+6588332234,https://www.jmtravellimo.com,TA03563N,Niche
JNF TRAVELS (PTE.) LTD.,351 UBI AVENUE 1 #03-957 SINGAPORE 400351,jnftravels@singnet.com.sg,+6562977487,,TA02340,General
JNP TRAVEL PTE. LTD.,10 ANSON ROAD #26-10 INTERNATIONAL PLAZA SINGAPORE 079903,admin@justinngphoto.com,+6593807567,https://www.justinngphoto.com,TA02766,General
JNT JAPAN TRAVEL,30 NEW UPPER CHANGI ROAD #04-790 SINGAPORE 461030,jntjapan@outlook.jp,+6581533939,,TA03753,General
JOAQUIM TRAVELAND PTE. LTD.,8 SUFFOLK WALK #12-11 VIVA SINGAPORE 307465,joaquim_sg@hotmail.com,+6582878887,https://www.joaquimtravel.com,TA01386,General
JOHN LEW HOLIDAYS PTE. LTD.,1 WEST COAST DRIVE #01-K19 NEWEST SINGAPORE 128020,john@johnlewholidays.com.sg,+6565692800,https://www.johnlewholidays.com.sg,TA01568,General
JOSCO GSA TRAVEL PTE. LTD.,181 KITCHENER ROAD #01-08 PARKROYAL ON KITCHENER ROAD SINGAPORE 208533,enquiry@joscogsa.com,+6596663033,https://www.joscogsa.com,TA03486,General
INTERNATIONAL EVENT PLANNERS PTE. LTD.,400 ORCHARD ROAD #19-11 ORCHARD TOWERS SINGAPORE 238875,info@ie-planner.com,+6568873658,https://www.ie-planner.com,TA02815,General
INTERNATIONAL INDENTING HOUSE,10 JALAN KRIAN #01-00 SINGAPORE 419073,contactus@indentinghouse.com,+6562202477,,TA00189,General
INTERNATIONAL PARADISE CONNEXIONS TOURS & TRAVELS PTE LTD,35 SELEGIE ROAD #05-21 PARKLANE SHOPPING MALL SINGAPORE 188307,enquiry@ipcgroup.com.sg,+6563385772,https://www.ipcgroup.com.sg,TA01044,General
INTERVAL INTERNATIONAL SINGAPORE (PTE) LTD,111 SOMERSET ROAD #03-09 111 SOMERSET SINGAPORE 238164,manivannan.nc@intervalintl.com,+6568776185,,TA02672,General
INTERZIGN TRAVEL AND TECHNOLOGY PTE. LTD.,435 ORCHARD ROAD #11-00 WISMA ATRIA SINGAPORE 238877,booking@int2cruises.com,+6581237473,https://www.int2cruises.com,TA03440,General
INTRIQ JOURNEY PTE. LTD.,390  HAVELOCK ROAD #04-06 KINGS CENTRE SINGAPORE 169662,enquiry@intriqjourney.com,+6562191359,https://www.intriqjourney.com,TA03349,General
INTRIQ WANDERER PTE. LTD.,11M TOH TUCK ROAD #05-62 DAINTREE RESIDENCE SINGAPORE 596134,sales@intriqwanderer.com,+6587268030,,TA03974,General
IRUTE TRAVEL PTE. LTD.,300 BEACH ROAD #33-01 THE CONCOURSE SINGAPORE 199555,info@irutetravel.com,+6597873614,,TA03755,General
ISE TRAVEL PTE. LTD.,548 ANG MO KIO AVENUE 10 #03-2014 CHENG SAN PLACE SINGAPORE 560548,info@isetravel.com,+6598446007,https://www.isetravel.com,TA01335,General
ISLAND TRAVEL PTE. LTD.,7 GAMBAS CRESCENT #04-21 ARK@GAMBAS SINGAPORE 757087,ye@islandtravel.sg,+6569696677,,TA03735,General
ISSATIS TOURS & TRAVEL PTE. LTD.,331 NORTH BRIDGE ROAD #23-18 ODEON TOWERS SINGAPORE 188720,info@issatistravel.com,+6598716393,https://www.issatistravel.com,TA02686,General
ISTORIA COLLECTIVE SINGAPORE PTE. LTD.,10 ANSON ROAD #10-11 INTERNATIONAL PLAZA SINGAPORE 079903,enquiry@istoria.sg,+6581688199,,TA03944N,Niche
IVC CONSULTING SERVICES PTE. LTD.,10 JALAN BESAR #03-44 SIM LIM TOWER SINGAPORE 208787,info@ivc-services.com,+6569048508,https://www.ivc-services.com,TA03141,General
IWT LLP,7 TEMASEK BOULEVARD #12-07 SUNTEC TOWER ONE SINGAPORE 038987,cs@iwannatravel.com.sg,+6569129749,https://www.iwannatravel.com.sg,TA02509,General
IZZY HOLIDAYS (SINGAPORE) PTE. LTD.,297B CHOA CHU KANG AVE 2 #12-82   SINGAPORE 682297,halim@izzyholidays.com,+6598150635,https://WWW.IZZYHOLIDAYS.COM.SG,TA02597,General
12GO ASIA PTE. LTD.,75 HIGH STREET SINGAPORE 179435,support@12go.asia,+6569298633,https://12go.com/en,TA03409,General
1872 SHAN SHAN TRAVEL PTE. LTD.,8 BOON LAY WAY #03-14   SINGAPORE 609964,1872shanshantravel@gmail.com,+6590354482,,TA03570,General
1DERLUST PTE. LTD.,7030 ANG MO KIO AVENUE 5 #09-46 NORTHSTAR @ AMK SINGAPORE 569880,1derlust.sg@gmail.com,+6597658048,,TA02820,General
2XPLORE TOURS & TRAVEL PTE. LTD.,10 JALAN BESAR #06-06 SIM LIM TOWER SINGAPORE 208787,mehta@2xploredmc.com,+6596254008,,TA02429,General
360 PRIVATE TRAVEL PTE. LTD.,435 ORCHARD ROAD #11-00 SINGAPORE 238877,info@360privatetravel.com,+6531634421,https://www.360privatetravel.com,TA03387,General
3PLAYTOPIA PTE. LTD.,1 RAFFLES BOULEVARD #02-00(CRESCENT 2) SUNTEC CITY  SINGAPORE 039593,chiefs@3playtopia.com,+6580784087,,TA03851,General
49TRAVELMICE.COM PTE. LTD.,4 COLCHESTER GROVE SERANGOON GARDEN ESTATE SINGAPORE 558344,contact49travelmice@gmail.com,+6589396349,https://49travelmice.com,TA03738,General
7 WONDERS TRAVELS & TOURS,749 Pasir Ris St 71  #05-62   SINGAPORE 510749,sevenwonders@7wonders.com.sg,+6598448121,,TA01783,General
707-INC GREAT EXCURSION TRAVEL PTE. LTD.,196 CANBERRA DRIVE #05-55 THE VISIONAIRE SINGAPORE 767960,admin.sin@707-inc.com,+6588839707,,TA01231,General
8PM EVENTS PTE. LTD.,139 SERANGOON AVENUE 3 #11-02 THE SPRINGBLOOM SINGAPORE 556119,tours@8pmevents.com,+6597523758,,TA01849,General
8TH WAVE PTE. LTD.,25 International Business Park Road #2-53 GERMAN CENTRE SINGAPORE 609916,ideas@8th-wave.com,+6564740800,https://www.8th-wave.com,TA02643,General
96 TRAVEL & TOURS PTE. LTD.,810 GEYLANG ROAD #02-01 CITY PLAZA SINGAPORE 409286,enquiry@96travel.com.sg,+6567469696,https://www.96travel.com.sg,TA02413,General
A KADIR TRAVEL & TOUR PTE. LTD.,80 CHANGI ROAD #01-02 CENTROPOD @ CHANGI SINGAPORE 419715,kali64ros@yahoo.com.sg,+6596371114,,TA03709,General
A. B. MOHAMED TRAVEL & TOURS PTE. LTD.,278 SERANGOON ROAD #02-04 SINGAPORE 218106,abmgroup@singnet.com.sg,+6562975041,,TA00952,General
A&P JOURNEYS LLP,7 TEMASEK BOULEVARD #12-07 SUNTEC TOWER ONE SINGAPORE 038987,ask@blueskyescapes.co,+6587545364,https://www.blueskyescapes.co,TA02717,General
JUST TRAVEL PTE. LTD.,307 CLEMENTI AVENUE 4 #02-365 CLEMENTI MEADOWS SINGAPORE 120307,enquiries@justtravel.com.sg,+6580176963,https://www.justtravel.com.sg,TA01565,General
KABAYAN TRAVEL PTE LTD,304 ORCHARD ROAD #02-33 LUCKY PLAZA SINGAPORE 238863,kabayan@singnet.com.sg,+6580106855,,TA01079,General
KAMPONG TOUR PTE. LTD.,160 PAYA LEBAR ROAD #04-02 ORION @ PAYA LEBAR SINGAPORE 409022,kampongtour@hotmail.com,+6567425150,,TA03987,General
KARANA TRAVEL SERVICES PTE. LTD.,102A DEPOT ROAD #16-661 DEPOT HEIGHTS SINGAPORE 101102,asie-tour@karana.com.sg,+6567379088,https://www.asie-tour.com,TA01064,General
KAREEM TOURS & TRAVELS PTE. LTD.,8 SELEGIE ROAD #09-05 SELEGIE HOUSE SINGAPORE 180008,kareem@kareemtravelhub.com,+6584665438,,TA03867,General
KARVA TRAVEL GROUP PTE. LTD.,390 VICTORIA STREET #03-28 THE GOLDEN LANDMARK SINGAPORE 188061,travel@karva.sg,+6565399484,https://www.karvatravel.com,TA03650,General
KATYUSHA TOUR PTE. LTD.,128 PUNGGOL WALK #01-10 ECOPOLITAN SINGAPORE 828775,katyushatour@singnet.com.sg,+6565825120,,TA02857,General
KAYAKASIA SG,372 CLEMENTI AVENUE 4 #09-272 SINGAPORE 120372,fullmoon@kayakasia.org,+6597562040,https://www.kayakasia.org,TA02634,General
KDL SOLUTIONS PTE. LTD.,3005 UBI AVENUE 3 #04-64 KAMPONG UBI INDUSTRIAL ESTATE SINGAPORE 408861,kdlsolutionspteltd@gmail.com,+6590189198,,TA03897,General
KEIO-SCA INTERNATIONAL (PTE.) LIMITED,21 HOUGANG AVENUE 3 #12-237 HOUGANG VIEW SINGAPORE 530021,keiosca1977@gmail.com,+6590258234,,TA00134,General
KEMBARASURI DESTINATIONS PTE. LTD.,970 GEYLANG ROAD #02-03 Room 6A TRISTAR COMPLEX SINGAPORE 423492,admin@kembarasuri.asia,+6590920712,,TA03577,General
KEMBARAUSTAZ.SG PTE. LTD.,724 NORTH BRIDGE ROAD KAMPONG GLAM CONSERVATION AREA SINGAPORE 198692,info@kembaraustaz.sg,+6598775757,,TA03313,General
KENT HOLIDAYS (S) PTE LTD,400 ORCHARD ROAD #14-08 ORCHARD TOWERS SINGAPORE 238875,ticketing1@kentholidays.com,+6565341033,https://www.kentholidays.com,TA00505,General
KHAN TOUR & TRAVEL PTE. LTD.,198 SYED ALWI ROAD SINGAPORE 207730,khantourpl@gmail.com,+6569746356,,TA03333,General
KHIM SEAH TRAVEL & TOURS PTE. LTD.,71 WOODLANDS INDUSTRIAL PARK E9 #06-08 WAVE9 SINGAPORE 757048,jason@khimseah.com,+6567582468,,TA03457,General
JOSCO INTERNATIONAL TRAVELS 1989 PTE. LTD.,107 TOWNER ROAD #06-376 SINGAPORE 32107,info@joscotravel1989.com,+6589388553,https://joscotravel989.com,TA03697,General
JOURNEYS PTE LTD,262 PASIR PANJANG ROAD HAW PAR VILLA SINGAPORE 118628,discover@journeys.com.sg,+6563251631,https://www.journeys.com.sg,TA01169,General
JOY TRAVEL & TOURS PTE. LTD.,199 Syed Alwi Road  #02-199A SINGAPORE 207731,joyholidays88@gmail.com,+6562911622,,TA03174,General
JOYFUL ESCAPES PTE. LTD.,384 BUKIT BATOK WEST AVENUE 5 #09-322 GOODVIEW GARDENS SINGAPORE 650384,joyfulescape@hotmail.com,+6587568716,,TA03652,General
JOYFUL JOURNEY INTERNATIONAL TRAVEL (SINGAPORE) PTE. LTD.,30 RAFFLES PLACE #29-01 30 RAFFLES PLACE SINGAPORE 048622,singapore@joyfuljourneysg.com,+6581861285,,TA02993,General
JOYFUL JOURNEYS TRAVEL PTE. LTD.,8 MEI HWAN ROAD #03-00 GOLDEN HILL ESTATE SINGAPORE 568315,joyful.journeys747@gmail.com,+6596460589,,TA03833,General
JOYFUL TRAVEL PTE. LTD.,1 PARK ROAD #02-41 PEOPLE'S PARK COMPLEX SINGAPORE 059108,joyfultravelsg@gmail.com,+6582283095,,TA03689,General
JOYFULTOUR PTE. LTD.,2 VENTURE DRIVE #14-02 VISION EXCHANGE SINGAPORE 608526,enquiry@joyful-tour.com,+6597978243,https://www.joyful-tour.com,TA03690,General
JOYOJ PTE. LTD.,1 ANG MO KIO INDUSTRIAL PARK 2A #01-03 AMK TECH 1 SINGAPORE 568049,enquiry@joj.sg,+6596572377,https://www.joj.sg,TA03209,General
JOYTOUR HOLIDAYS PTE. LTD.,380 JALAN BESAR #07-08 ARC 380 SINGAPORE 209000,joytour88@gmail.com,+6562913991,,TA02991,General
JP INTERNATIONAL TRAVEL PTE. LTD.,55 CHANGI ROAD #B1-23 MILLAGE SINGAPORE 419709,admin@jpitravel.com.sg,+6563339998,,TA02109,General
JQ TRAVEL & TRANSPORT PTE. LTD.,163 LORONG 1 TOA PAYOH #01-1010 TOA PAYOH GREEN SINGAPORE 310163,info@jqtravelsg.com,+6567447737,https://www.jqtravelsg.com,TA02424,General
JR EAST BUSINESS DEVELOPMENT SEA PTE. LTD.,5 WALLICH ST #01-19/20 GUOCO TOWER SINGAPORE 078883,communicator_jrcafe@jre-sea.sg,+6563035218,,TA03633,General
JTB PTE LTD,79 ANSON ROAD #12-01/06 SINGAPORE 079906,info_sg.hq@jtbap.com,+6563055000,https://sg.jtbtrip.com/,TA00563,General
JUN-AIR TRAVEL PTE LTD,101 UPPER CROSS STREET #B1-10 PEOPLE'S PARK CENTRE SINGAPORE 058357,sharon@junairtravel.com.sg,+6565355688,https://www.junairtravel.com.sg,TA00671,General
A+B EDU TOURS AND TRAVEL PTE. LTD.,6001 BEACH ROAD #10-05   SINGAPORE 199589,nanak@abedutours.com.sg,+6563392114,,TA01467,General
A1 TRAVEL & TOURS PTE. LTD.,246 SERANGOON ROAD SINGAPORE 218089,travela1tours@gmail.com,+6562914407,,TA03108,General
AASHIQUE RASUL TRAVEL PTE. LTD.,278 TOH GUAN ROAD #06-179 TOH GUAN VIEW SINGAPORE 600278,aashiquerasultravel@yahoo.com,+6567298864,,TA03959,General
ABI TRAVEL & SERVICES PTE. LTD.,717 NORTH BRIDGE ROAD #02-01 SINGAPORE 198685,abitravel.enquiries@gmail.com,+6581611224,,TA03484,General
ABU BAKAR TRAVEL SERVICES PTE. LTD.,1 JOO CHIAT ROAD #05-1007 JOO CHIAT COMPLEX SINGAPORE 420001,abubakartravelsvc@gmail.com,+6563483498,https://www.abubakartravel.sg,TA01219,General
ACCESS TRAVELS AND TRADING PRIVATE LIMITED,10 ANSON ROAD #17-24 INTERNATIONAL PLAZA SINGAPORE 079903,accesstraveltrade@gmail.com,+6593791807,,TA02992,General
ACCOMY SG PTE. LTD.,138 ROBINSON ROAD #28-04 OXLEY TOWER SINGAPORE 068906,cs@accomy.com,+6596520855,,TA03822,General
ACCORD HOLIDAYS PTE. LTD.,842B Tampines St 82 #11-26   SINGAPORE 522842,sales@accordholidays.sg,+6562353860,https://www.accordholidays.sg,TA02621,General
ACE ADVENTURE EXPEDITIONS PTE. LTD.,123 Rivervale Drive #16-119 RIVERVALE GROVE SINGAPORE 540123,contact@aceadventure.com.sg,+6592299857,https://www.aceadventure.com.sg,TA02373,General
ACE TOURS & TRAVEL PTE. LTD.,133 NEW BRIDGE ROAD #19-03-05 CHINATOWN POINT SINGAPORE 059413,book@acetours.com.sg,+6564382811,https://www.acetours.sg,TA01284,General
ACEVENTURES (OMT) TRAVELS CONSULTANCY PTE. LTD.,2 VENTURE DRIVE #14-25 VISION EXCHANGE SINGAPORE 608526,enquiry@acev-omt.com,+6583826990,https://www.acev-omt.com,TA02876,General
ACTUALLY PTE. LTD.,50 MACPHERSON ROAD #04-01 AMAZANA BUILDING SINGAPORE 348471,kane@actually.com.sg,+6583106812,,TA03993,General
ACTXPLORER PTE. LTD.,73 UBI ROAD 1 #07-62 OXLEY BIZHUB SINGAPORE 408733,contact@actxplorer.com,+6580811672,https://www.actxplorer.com,TA02932,General
ADDVENTUS TRAVEL & TRANSPORT PTE. LTD.,16 KALLANG PLACE #07-03 SINGAPORE 339156,fastcacb888@gmail.com,+6565338833,,TA03994,General
ADPEAK PTE. LTD.,121 PASIR RIS GROVE #04-64 THE PALETTE SINGAPORE 518175,contact@adpeaksg.com,+6581359281,,TA03317,General
KUONI GTS (SINGAPORE) PTE. LTD.,10 ANSON ROAD #23-06 INTERNATIONAL PLAZA SINGAPORE 079903,singapore@kuonitumlare.com,+6562027280,https://www.kuonitumlare.com,TA03461,General
L.G.E TRAVEL PTE. LTD.,101 UPPER CROSS STREET #B1-01A PEOPLE'S PARK CENTRE SINGAPORE 058357,info@lge.com.sg,+6565325322,https://www.lge.com.sg,TA02742,General
LAGO TRAVEL PTE. LTD.,883 NORTH BRIDGE ROAD #09-01 SOUTHBANK SINGAPORE 198785,info@lagotravel.com,+6583586388,https://www.lagotravel.com,TA03566,General
LAND TRAVEL SERVICES PTE. LTD.,190 MIDDLE ROAD #13-02 FORTUNE CENTRE SINGAPORE 188979,landtravelservices@yahoo.com,+6593443177,,TA01821,General
LAON TRAVEL PTE. LTD.,3 SHENTON WAY #16-07 SHENTON HOUSE SINGAPORE 068805,laontravel@gmail.com,+6560150528,,TA02980,General
LAPAN LAPAN TRAVEL PTE LTD,181 KITCHENER ROAD #01-23/24 PARKROYAL ON KITCHENER ROAD SINGAPORE 208533,sales@lapanlapan.com,+6563922188,,TA01643,General
LARK HOLIDAYS PTE. LTD.,546A SERANGOON ROAD SINGAPORE 218168,dreamvacations.dream@gmail.com,+6593831075,,TA01498,General
LC TRAVEL PLANNERS PTE LTD,207 HENDERSON ROAD #03-05 HENDERSON INDUSTRIAL PARK SINGAPORE 159550,one@lctravelplanners.com,+6563366088,,TA00442,General
LDA TRAVEL,6 RIVERVALE LINK #08-08 PARK GREEN SINGAPORE 545042,dive@ldatravel.com,+6587215395,https://www.Ldadivetravel.com,TA02940,General
LDR PTE. LTD.,1004 TOA PAYOH NORTH #04-12 SINGAPORE 318995,enquiries@ldr.sg,+6562554645,,TA02401,General
LE TOUR PTE. LTD.,73 UBI ROAD 1 #05-57 OXLEY BIZHUB SINGAPORE 408733,etoursingapore@gmail.com,+6588706625,,TA03611,General
LE YEAH INTERNATIONAL PTE. LTD.,405 PANDAN GARDENS #02-33 SINGAPORE 600405,info@leyeah.net,+6565650850,https://www.leyeah.net,TA03615,General
LEAD TRAVEL PTE LTD,271 BUKIT BATOK EAST AVENUE 4 #10-140 SINGAPORE 650271,leadtravel@singnet.com.sg,+6567346656,https://Leadtravel.com.sg,TA01178,General
LEADING HOLIDAY PTE. LTD.,9 NORTH BUONA VISTA DRIVE #02-01 THE METROPOLIS SINGAPORE 138588,lisa@yl969.com,+6566692139,,TA03885,General
LEDAY TRAVEL TECHNOLOGY PTE. LTD.,60 PAYA LEBAR ROAD #06-28 PAYA LEBAR SQUARE SINGAPORE 409051,winson@ledaytrip.com,+6581115718,,TA03704,General
KIM CHOO HOLDINGS PTE. LTD.,111 EAST COAST ROAD SINGAPORE 428801,customerservice@kimchoo.com,+6567412125,https://www.kimchoo.com,TA02964,General
KIM TRAVEL SERVICE (PTE.) LTD.,7500A BEACH ROAD #01-326 THE PLAZA SINGAPORE 199591,kimtrvl@singnet.com.sg,+6562938042,,TA00309,General
KINDNESS EDUCATION GROUP SINGAPORE PTE. LTD.,772 BEDOK RESERVOIR ROAD #15-12 WATERFRONT KEY SINGAPORE 479251,hr@kindness-edu.com,+6568530111,,TA02784,General
KING JIN CORPORATION PTE. LTD.,101 UPPER CROSS STREET #B1-02 PEOPLE'S PARK CENTRE SINGAPORE 058357,admin@kingjincorp.com,+6569707044,https://WWW.KINGJINCORP.COM,TA03352,General
KITABI SWEETS PTE. LTD.,299 BEDOK SOUTH AVENUE 3 #02-11 BEDOK COURT SINGAPORE 469298,heidi@kitabitravel.com,+6589517488,https://kitabitravel.com,TA03760,General
KIWI TOUR PTE. LTD.,3791 JALAN BUKIT MERAH #09-01 E-CENTRE @ REDHILL SINGAPORE 159471,jing_415@hotmail.com,+6565353676,,TA03042,General
KKDAY SINGAPORE PTE. LTD.,18 CROSS STREET #02-101 18 CROSS SINGAPORE 048423,fa-all@kkday.com,+6585962911,,TA02934,General
KKKL TRAVEL & TOURS PTE. LTD.,30 EAST COAST ROAD #02-13 VILLAGE HOTEL KATONG SINGAPORE 428751,enquiry@kkkl.com.sg,+6563486909,https://www.kkkl.com.sg,TA02488,General
KLOOK TRAVEL TECHNOLOGY PTE. LTD.,71 ROBINSON ROAD #06-03 71 ROBINSON SINGAPORE 068895,legal_notice@klook.com,+6565321242,,TA02851,General
KMS TRAVEL PTE. LTD.,3 SHENTON WAY #10-03 SHENTON HOUSE SINGAPORE 068805,eric@kmstravel.net,+6562201164,,TA01319,General
KOINOAIR TRAVEL AND TOURS PTE LTD,304 ORCHARD ROAD #04-69 LUCKY PLAZA SINGAPORE 238863,d.macapinlac@yahoo.com.sg,+6567352204,,TA01203,General
KONG SAM HO TRAVEL SERVICE PTE LTD,34 UPPER CROSS STREET #02-140 CHIN SWEE VIEW SINGAPORE 050034,kongsamho@singnet.com.sg,+6565353001,,TA00596,General
KOREA KEPIN PTE. LTD.,101A UPPER CROSS STREET #04-51 PEOPLE'S PARK CENTRE SINGAPORE 058358,koreakepin@gmail.com,+6563721785,,TA03951,General
KOREA NTC TRAVEL SERVICES PTE. LTD.,100 JALAN SULTAN #03-05 SULTAN PLAZA SINGAPORE 199001,kr.ntc@outlook.com,+6563966606,https://ilovekorea.tours/?t=,TA03153,General
KUEHNE + NAGEL (ASIA PACIFIC) MANAGEMENT PTE. LTD.,5 TEMASEK BOULEVARD  #06-01-03 SUNTEC TOWER FIVE SINGAPORE 038985,business.travel@kuehne-nagel.com,+6563300688,,TA03882,General
ADVENTOURS TRAVEL PTE. LTD.,1 LORONG 2 TOA PAYOH #07-00 BRADDELL HOUSE SINGAPORE 319637,travel@adventours.sg,+6580138445,https://www.adventours.sg/,TA03063,General
ADVENTURE APAC PTE. LTD.,12 MARINA VIEW #11-02 ASIA SQUARE TOWER 2 SINGAPORE 018961,travel@sg.adventurekk.com,+6582098010,,TA03820,General
ADVENTURE JIOS PTE. LTD.,63 SIMEI RISE #08-68 SAVANNAH CONDOPARK SINGAPORE 528795,adventurejios@gmail.com,+6596681233,,TA03914,General
ADVENTURE QUEST TRAVEL PTE. LTD.,121 WEST COAST CRESCENT #17-16 SEAHILL SINGAPORE 126778,admin@divesphere.co,+6588607153,https://www.divesphere.co,TA03589,General
ADVENTURE TOGETHER SG PTE. LTD.,23 NORMA TERRACE OPERA ESTATE SINGAPORE 456564,hello@adventuretogether.sg,+6580425299,,TA03843,General
ADVENTURES UNLIMITED PTE. LTD.,1 NORTH BRIDGE ROAD #17-08 HIGH STREET CENTRE SINGAPORE 179094,simon@liveopenly.net,+6589108848,https://www.liveopenly.net,TA02844,General
AERO (S) PTE. LTD.,18 BOON LAY WAY #08-139A TRADEHUB 21 SINGAPORE 609966,aerofinance8@gmail.com,+6590574174,,TA03642,General
AERO TRAVEL & TOURS PTE LTD,181 KITCHENER ROAD #01-21 PARKROYAL ON KITCHENER ROAD SINGAPORE 208533,aerotrv@singnet.com.sg,+6562955655,,TA01075,General
AETHER TOURS PTE. LTD.,10 UBI CRESCENT #06-96 (Office 11) UBI TECHPARK SINGAPORE 408564,contact@aethertours.com,+6568176259,https://www.aethertours.com,TA03813,General
AFANDI TRAVEL & SERVICES PTE. LTD.,727 WOODLANDS CIRCLE #03-104 SINGAPORE 730727,afanditravel@gmail.com,+6596677546,https://afanditravel.com,TA02165,General
AFDHAL SERVICES,116 CHANGI ROAD #04-12 WIS@CHANGI SINGAPORE 419718,afdhalservices@gmail.com,+6596228453,,TA03320,General
AGAPE EXPERIENCE PTE. LTD.,77 HIGH STREET #03-18 HIGH STREET PLAZA SINGAPORE 179433,sheila@agapepilgrim.com,+6562812161,https://www.agapepilgrim.com,TA03357,General
AGODA TRAVEL SERVICES PTE. LTD.,1 WALLICH STREET #34-01 GUOCO TOWER SINGAPORE 078881,corpgov@agoda.com,+6566922881,https://,TA03302,General
AHOY DMC PTE. LTD.,3 SHENTON WAY #07-03 SHENTON HOUSE SINGAPORE 068805,sm@padminitravels.in,+6588513190,,TA03773,General
AIN TOURS PTE. LTD.,5 VERDUN ROAD #01-01 SPA BUILDING SINGAPORE 207274,askinrazak@gmail.com,+6594572256,,TA03568,General
AIR SINO-EURO ASSOCIATES TRAVEL PTE. LTD.,1 PARK ROAD #03-43 PEOPLE'S PARK COMPLEX SINGAPORE 059108,enquiry@asaholiday.com,+6563035303,,TA01501,General
AIRELATED TRAVEL PTE. LTD.,101 UPPER CROSS STREET #B1-60/61 PEOPLE'S PARK CENTRE SINGAPORE 058357,info@airelatedtravel.com.sg,+6565325686,https://www.airelatedtravel.com.sg,TA00539,General
AIRKING WORLD TOURS & TRAVELS PTE. LTD.,546 PASIR RIS STREET 51 #03-19 HDB-PASIR RIS SINGAPORE 510546,infoairkingtrvl@gmail.com,+6581137245,https://airkingtour.com,TA03280,General
AIRPORTTRANSFERS.AI PTE. LTD.,1B CANTONMENT ROAD #44-19 THE PINNACLE @ DUXTON SINGAPORE 085201,inquiry@airporttransfers.ai,+6588041972,,TA03973,General
AIRSERVE MARINE TRAVEL PTE. LTD.,18 HOWARD ROAD #07-03 NOVELTY BIZCENTRE SINGAPORE 369585,accounts@airservemarine.com,+656922028862981235,https://www.airservegroup.com,TA01563,General
AIRVAYS TECHNOLOGIES PTE LTD,7 SOON LEE STREET #02-45 ISPACE SINGAPORE 627608,enquiry@airvays.com,+6594889262,https://www.fizota.com,TA03466,General
AJS LEISURE,451 HOUGANG AVENUE 10 #03-555 SINGAPORE 530451,ajs.leisure168@gmail.com,+6569856972,,TA03970,General
AK TOURS & TRAVELS PTE. LTD.,80 CHANGI ROAD #03-06 CENTROPOD @ CHANGI SINGAPORE 419715,hello@aktours.sg,+6597547494,https://www.aktours.sg,TA03711,General
AK TRAVELS PTE. LTD.,1 PARK ROAD #01-k95c PEOPLE'S PARK COMPLEX SINGAPORE 059108,travelwithak@gmail.com,+6569886509,,TA02658,General
AKP COACH SERVICES PTE. LTD.,994 BENDEMEER ROAD #06-06 B CENTRAL SINGAPORE 339943,akpcoachservices@gmail.com,+65,,TA03916,General
AKTIVATE EDUCATION PTE. LTD.,115 EUNOS AVENUE 3 #05-04 ZHAOLIM BUILDING SINGAPORE 409839,info@akltg.com,+6562740105,,TA03171,General
AL FAHEEM TOURS & TRAVELS PTE. LTD.,14 DUNLOP STREET SINGAPORE 209343,info@alfaheem.com.sg,+6563967554,https://www.alfaheem.com.sg,TA03211,General
AL FIRDAUS TRAVELS PTE LTD,691A WOODLANDS DRIVE 73 #11-11 ADMIRALTY FLORA SINGAPORE 731691,admin@alfirdaus.com.sg,+6562972246,,TA01116,General
AL QURRO TRAVEL & TOURS PTE. LTD.,12 JALAN PISANG #01-01 SINGAPORE 199079,info@alqurrotraveltours.com,+6587425726,,TA03673,General
AL UBUDIYYAH TRAVELS PTE. LTD.,109  KAKI BUKIT AVENUE 1 #03-09 SHUN LI INDUSTRIAL PARK SINGAPORE 415989,al.ubudiyyahtravels@gmail.com,+6580779890,,TA03837,General
